"","firstname","count","taux_sm","taux_ab","taux_b","taux_tb","taux_fel"
"25221","Viktorya",2,0,0,1,0,0
"25222","Vilar",1,0,1,0,0,0
"25223","Vilarem",1,0,1,0,0,0
"25224","Vilarinho",3,0.333333333333333,0,0.666666666666667,0,0
"25225","Vilas",1,1,0,0,0,0
"25226","Vilatte",1,0,1,0,0,0
"25227","Vilette",1,0,0,1,0,0
"25228","Villalon",1,0,0,1,0,0
"25229","Villamana",1,0,1,0,0,0
"25230","Villanueva",1,0,0,0,1,0
"25231","Villard",4,0,0,0.25,0.5,0.25
"25232","Villaros",1,0,1,0,0,0
"25233","Villarroel",1,0,0,0,1,0
"25234","Villasmil",1,0,0,0,1,0
"25235","Ville",3,0.333333333333333,0,0.333333333333333,0,0.333333333333333
"25236","Villebiot",1,0,0,1,0,0
"25237","Villemagne",1,0,1,0,0,0
"25238","Villemarque",1,0,0,1,0,0
"25239","Villenave",1,0,0,1,0,0
"25240","Villeneuve",1,0,0,1,0,0
"25241","Villeon",1,0,1,0,0,0
"25242","Villeret",1,0,0,1,0,0
"25243","Villette",2,0,0,0.5,0.5,0
"25244","Villiere",1,0,1,0,0,0
"25245","Villio",1,0,0,1,0,0
"25246","Villéon",1,0,0,0,0,1
"25247","Vilson",1,0,1,0,0,0
"25248","Vin",1,0,0,0,1,0
"25249","Vina",1,0,0,0,1,0
"25250","Vinaccio",1,0,1,0,0,0
"25251","Vinapon",1,0,1,0,0,0
"25252","Vinaschi",1,0,1,0,0,0
"25253","Vince",7,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0
"25254","Vincendeau",1,0,1,0,0,0
"25255","Vincent",116,0.103448275862069,0.25,0.28448275862069,0.301724137931034,0.0603448275862069
"25256","Vincent-Duy",1,0,0,1,0,0
"25257","Vincenza",1,0,1,0,0,0
"25258","Vincenzi",1,1,0,0,0,0
"25259","Vincenzo",9,0.111111111111111,0.111111111111111,0.666666666666667,0,0.111111111111111
"25260","Vinciane",5,0,0,0,0.6,0.4
"25261","Vincianne",1,0,0,0,0,1
"25262","Vinclair",1,0,1,0,0,0
"25263","Vincon",1,0,0,1,0,0
"25264","Vinet",1,0,1,0,0,0
"25265","Vinette",1,0,1,0,0,0
"25266","Vingtan",1,1,0,0,0,0
"25267","Vinh",1,0,0,1,0,0
"25268","Vinicio",1,1,0,0,0,0
"25269","Vinny",1,1,0,0,0,0
"25270","Vinujaa",1,0,0,1,0,0
"25271","Vinusha",1,0,0,1,0,0
"25272","Viola",1,0,1,0,0,0
"25273","Violaine",5,0.2,0,0.2,0.6,0
"25274","Violene-Marion",1,0,1,0,0,0
"25275","Violetta",5,0.4,0,0,0.6,0
"25276","Violette",114,0.0526315789473684,0.0964912280701754,0.263157894736842,0.289473684210526,0.298245614035088
"25277","Violine",3,0,1,0,0,0
"25278","Viollet",1,1,0,0,0,0
"25279","Violynne",1,1,0,0,0,0
"25280","Violène",2,0.5,0,0,0,0.5
"25281","Viot",1,0,0,0,0,1
"25282","Viou",1,0,0,0,1,0
"25283","Viquesnel",1,0,0,0,1,0
"25284","Virama",1,0,1,0,0,0
"25285","Virassamy",1,1,0,0,0,0
"25286","Virgil",14,0.214285714285714,0.142857142857143,0.428571428571429,0.142857142857143,0.0714285714285714
"25287","Virgile",54,0.037037037037037,0.296296296296296,0.185185185185185,0.259259259259259,0.222222222222222
"25288","Virginia",4,0.5,0.25,0.25,0,0
"25289","Virginie",5,0.4,0,0.4,0,0.2
"25290","Viron",1,0,0,0,0,1
"25291","Visanou",1,0,0,1,0,0
"25292","Viseisia",1,1,0,0,0,0
"25293","Visiedo",1,0,0,1,0,0
"25294","Visine",1,0,0,0,0,1
"25295","Vital",1,0,0,0,0,1
"25296","Vitali",1,0,1,0,0,0
"25297","Vitaliano",2,0,0.5,0,0,0.5
"25298","Vitalie",3,0,0,0.333333333333333,0.333333333333333,0.333333333333333
"25299","Vitalii",1,1,0,0,0,0
"25300","Vitalis",1,0,0,1,0,0
"25301","Vitel",2,0,0.5,0.5,0,0
"25302","Vito",3,0,0,0.666666666666667,0.333333333333333,0
"25303","Vitoria",3,0,0.333333333333333,0,0.666666666666667,0
"25304","Vitou",1,0,0,0,1,0
"25305","Vitrac",1,0,0,1,0,0
"25306","Vittoria",3,0,0,0.666666666666667,0.333333333333333,0
"25307","Vivaldo",2,1,0,0,0,0
"25308","Vivian",3,0,0.333333333333333,0,0.333333333333333,0.333333333333333
"25309","Viviane",4,0,0.5,0,0.25,0.25
"25310","Vivicia",1,0,1,0,0,0
"25311","Vivien",24,0.0833333333333333,0.208333333333333,0.208333333333333,0.291666666666667,0.208333333333333
"25312","Vivio",1,0,1,0,0,0
"25313","Vix",1,0,0,0,0,1
"25314","Vixente",1,0,0,1,0,0
"25315","Vjola",1,1,0,0,0,0
"25316","Vlad",3,0,0.666666666666667,0,0.333333333333333,0
"25317","Vlad-Alexandru",1,0,0,0,0,1
"25318","Vlada",1,0,0,0,1,0
"25319","Vladan",1,0,1,0,0,0
"25320","Vladim",1,0,0,1,0,0
"25321","Vladimir",5,0.2,0.2,0.4,0,0.2
"25322","Vladimir-Lucien",1,0,0,0,1,0
"25323","Vladislav",3,0,0.333333333333333,0,0.666666666666667,0
"25324","Vladomir",1,0,0,1,0,0
"25325","Vladyslav",1,0,1,0,0,0
"25326","Vladyslava",1,0,0,1,0,0
"25327","Vleron",1,1,0,0,0,0
"25328","Vlora",1,0,0,1,0,0
"25329","Voena",1,0,0,1,0,0
"25330","Vogel",1,0,0,1,0,0
"25331","Vogla",1,0,0,0,0,1
"25332","Voillet",1,0,0,1,0,0
"25333","Voinet",1,0,0,0,1,0
"25334","Voinson",1,0,0,1,0,0
"25335","Voisin",2,0.5,0,0.5,0,0
"25336","Voizot",1,0,1,0,0,0
"25337","Voka",1,0,1,0,0,0
"25338","Vola",1,0,1,0,0,0
"25339","Volahy",1,0,0,1,0,0
"25340","Volavongsa",1,0,0,0,1,0
"25341","Volb",2,0,0,0,0,1
"25342","Volkan",2,0.5,0.5,0,0,0
"25343","Volny",1,0,0,0,1,0
"25344","Volta",1,0,0,0,1,0
"25345","Volto",1,0,0,1,0,0
"25346","Von",1,0,0,0,1,0
"25347","Vona",1,0,1,0,0,0
"25348","Vonach",1,0,0,1,0,0
"25349","Vong",1,0,0,1,0,0
"25350","Vongsuwan",1,1,0,0,0,0
"25351","Voort",1,0,0,0,1,0
"25352","Voruz",1,0,0,1,0,0
"25353","Vourch",1,0,0,1,0,0
"25354","Vouzelaud",1,0,0,0,1,0
"25355","Voye",1,0,0,0,0,1
"25356","Voyer",2,0,0,0.5,0.5,0
"25357","Vries",1,0,1,0,0,0
"25358","Vsevolod",1,0,1,0,0,0
"25359","Vuillermoz",1,0,0,0,1,0
"25360","Vulien",1,0,0,1,0,0
"25361","Vulquin",1,0,0,0,1,0
"25362","Vuong",1,0,0,1,0,0
"25363","Vusal",1,1,0,0,0,0
"25364","Vuthy",1,0,0,0,1,0
"25365","Vuvu",1,0,0,1,0,0
"25366","Vyctor",1,0,1,0,0,0
"25367","Vyctoria",1,0,0,0,1,0
"25368","Vynce",2,0,0.5,0.5,0,0
"25369","Véia",1,0,0,1,0,0
"25370","Vénus",2,0.5,0,0,0,0.5
"25371","Véra",1,0,0,0,1,0
"25372","Vérane",2,0,0,0,0.5,0.5
"25373","Véronika",1,0,0,0,0,1
"25374","Véroniqua",1,1,0,0,0,0
"25375","Véronique",1,0,1,0,0,0
"25376","Wa",3,0.333333333333333,0.666666666666667,0,0,0
"25377","Wade",1,0,1,0,0,0
"25378","Wadoux",1,0,1,0,0,0
"25379","Wael",26,0.153846153846154,0.269230769230769,0.384615384615385,0.115384615384615,0.0769230769230769
"25380","Wafa",4,0,0.5,0,0.25,0.25
"25381","Wafaa",1,1,0,0,0,0
"25382","Wafae",2,0,0,0.5,0.5,0
"25383","Waffae",1,1,0,0,0,0
"25384","Wagdi",1,0,0,1,0,0
"25385","Wagner",5,0,0.2,0,0.2,0.6
"25386","Wagui",1,1,0,0,0,0
"25387","Wah",1,1,0,0,0,0
"25388","Wahab",1,0,1,0,0,0
"25389","Wahel",2,1,0,0,0,0
"25390","Wahib",4,0.5,0.25,0.25,0,0
"25391","Wahiba",1,0,1,0,0,0
"25392","Wahid",2,0.5,0,0,0.5,0
"25393","Wahil",5,0.6,0,0.2,0,0.2
"25394","Wahlgreen",1,0,0,0,0,1
"25395","Wahyl",1,0,0,1,0,0
"25396","Waigl",1,1,0,0,0,0
"25397","Wail",7,0.142857142857143,0.571428571428571,0.285714285714286,0,0
"25398","Waissim",1,0,0,0,1,0
"25399","Wajda",1,0,0,1,0,0
"25400","Wajdy-Tyron",1,1,0,0,0,0
"25401","Wajdéne",1,0,0,0,1,0
"25402","Wajid",1,0,0,0,1,0
"25403","Walaa",1,1,0,0,0,0
"25404","Walfrid",1,0,0,1,0,0
"25405","Waliadine",1,1,0,0,0,0
"25406","Walid",56,0.25,0.25,0.392857142857143,0.0892857142857143,0.0178571428571429
"25407","Walig",1,0,0,1,0,0
"25408","Waliya",1,1,0,0,0,0
"25409","Wallace",2,0,0.5,0,0.5,0
"25410","Wallart",1,0,0,0,1,0
"25411","Walle",2,0,0.5,0,0.5,0
"25412","Wallen",2,0,0,0.5,0.5,0
"25413","Waller",1,1,0,0,0,0
"25414","Wallerand",1,0,0,1,0,0
"25415","Wallid",1,0,1,0,0,0
"25416","Wallys",1,0,1,0,0,0
"25417","Walter",1,0,0,1,0,0
"25418","Waly",1,1,0,0,0,0
"25419","Wambakisina",1,0,0,0,1,0
"25420","Wambou-Yaël",1,0,0,0,0,1
"25421","Wampe",1,0,0,0,0,1
"25422","Wanda",2,0.5,0,0,0.5,0
"25423","Wande",1,0,0,0,0,1
"25424","Wandoren",1,0,0,1,0,0
"25425","Wandrille",5,0,0.4,0.2,0.2,0.2
"25426","Wanessa",1,0,1,0,0,0
"25427","Wang",3,0,0,0,0.333333333333333,0.666666666666667
"25428","Wanham",2,0,1,0,0,0
"25429","Wanis",5,0,0.6,0.2,0,0.2
"25430","Wanisse",1,1,0,0,0,0
"25431","Wannis",1,0,1,0,0,0
"25432","Wansi",1,1,0,0,0,0
"25433","Wanunga",1,0,0,1,0,0
"25434","Wanzoka",1,0,1,0,0,0
"25435","Waranya",1,1,0,0,0,0
"25436","Warda",1,0,0,0,0,1
"25437","Warek",1,0,0,0,0,1
"25438","Waren",6,0.333333333333333,0.333333333333333,0.166666666666667,0,0.166666666666667
"25439","Warena",2,0,0,0,1,0
"25440","Warick",1,0,0,1,0,0
"25441","Warin",2,0,0,0,1,0
"25442","Waringer",2,0,0,0,1,0
"25443","Warnnis",1,1,0,0,0,0
"25444","Warran",1,0,1,0,0,0
"25445","Warren",33,0.303030303030303,0.303030303030303,0.212121212121212,0.151515151515152,0.0303030303030303
"25446","Warrick",8,0.25,0.25,0.25,0.25,0
"25447","Warrik",1,0,1,0,0,0
"25448","Warring",1,0,0,1,0,0
"25449","Warvin",1,0,0,0,1,0
"25450","Wasim",1,0,1,0,0,0
"25451","Wasma",1,0,0,0,0,1
"25452","Wassayef",1,1,0,0,0,0
"25453","Wasser",1,0,1,0,0,0
"25454","Wassia",1,1,0,0,0,0
"25455","Wassil",11,0.181818181818182,0.181818181818182,0.454545454545455,0,0.181818181818182
"25456","Wassila",8,0,0.25,0.25,0.375,0.125
"25457","Wassim",76,0.289473684210526,0.289473684210526,0.263157894736842,0.0921052631578947,0.0657894736842105
"25458","Wassim-Madani",1,0,1,0,0,0
"25459","Wassima",2,0,0,0.5,0,0.5
"25460","Wassime",2,0.5,0,0,0.5,0
"25461","Watanga",1,1,0,0,0,0
"25462","Watomba",1,0,0,1,0,0
"25463","Watremez",1,0,0,0,1,0
"25464","Watrin",4,0,0.5,0.5,0,0
"25465","Wavelet",1,0,0,1,0,0
"25466","Waverly",1,0,0,1,0,0
"25467","Wawa",1,1,0,0,0,0
"25468","Wawrzyniak",1,0,0,0,0,1
"25469","Wayan",3,0.666666666666667,0,0,0.333333333333333,0
"25470","Wayane",1,0,1,0,0,0
"25471","Wayat",4,0.75,0,0,0.25,0
"25472","Wayatt",2,0,0,1,0,0
"25473","Waylon",1,1,0,0,0,0
"25474","Wayna",1,0,0,1,0,0
"25475","Wayne",8,0.5,0.5,0,0,0
"25476","Waël",19,0.210526315789474,0.105263157894737,0.578947368421053,0.0526315789473684,0.0526315789473684
"25477","Waëlle",1,0,0,0,1,0
"25478","Waïl",7,0.571428571428571,0,0,0.285714285714286,0.142857142857143
"25479","Waïl-Idriss",2,1,0,0,0,0
"25480","Wczesniak",1,0,0,1,0,0
"25481","Weasley",2,0,1,0,0,0
"25482","Weber",3,0.333333333333333,0,0.666666666666667,0,0
"25483","Webert",2,0.5,0.5,0,0,0
"25484","Weckerle",2,0,0,0,0,1
"25485","Wecxsteen",2,0.5,0,0,0,0.5
"25486","Wedrick",1,0,0,0,0,1
"25487","Wedy",1,0,0,0,1,0
"25488","Wee",1,0,0,1,0,0
"25489","Weeger",1,0,1,0,0,0
"25490","Wege",1,0,0,0,1,0
"25491","Wegen",1,1,0,0,0,0
"25492","Weingertner",1,0,0,0,1,0
"25493","Weise",1,0,0,0,1,0
"25494","Weisgerber",1,0,0,0,1,0
"25495","Weiss",1,0,0,0,1,0
"25496","Weisse",2,0,0,0.5,0,0.5
"25497","Weiszrock",1,0,0,0,0,1
"25498","Weiyan",1,0,1,0,0,0
"25499","Wejdan",1,0,0,0,1,0
"25500","Welat",1,0,1,0,0,0
"25501","Weldeyohannes",1,0,1,0,0,0
"25502","Wellan",2,0.5,0,0,0.5,0
"25503","Welline",1,0,0,0,1,0
"25504","Wen",2,0.5,0.5,0,0,0
"25505","Wenceslas",1,0,0,1,0,0
"25506","Wendie",2,0.5,0.5,0,0,0
"25507","Wendjy",1,0,1,0,0,0
"25508","Wendling",1,0,1,0,0,0
"25509","Wendy",51,0.254901960784314,0.235294117647059,0.274509803921569,0.176470588235294,0.0588235294117647
"25510","Wenisch",1,0,1,0,0,0
"25511","Wenjy",1,1,0,0,0,0
"25512","Wenlesayani",2,1,0,0,0,0
"25513","Weppe",1,0,0,1,0,0
"25514","Wera",1,0,0,1,0,0
"25515","Werling",1,0,1,0,0,0
"25516","Werner",3,0,0.333333333333333,0,0,0.666666666666667
"25517","Wesendonck",1,0,0,0,1,0
"25518","Weslay",2,0,0.5,0,0.5,0
"25519","Wesley",15,0.2,0.4,0.333333333333333,0.0666666666666667,0
"25520","Wesly",1,1,0,0,0,0
"25521","Weslé",1,1,0,0,0,0
"25522","Westrich",2,0,1,0,0,0
"25523","Wewera",2,1,0,0,0,0
"25524","Weyer",1,0,1,0,0,0
"25525","Whalid",1,0,1,0,0,0
"25526","Whitney",1,0,0,0,1,0
"25527","Whyatt",1,0,0,0,0,1
"25528","Wiaam",1,0,0,0,1,0
"25529","Wiam",6,0.5,0.333333333333333,0.166666666666667,0,0
"25530","Wiame",6,0,0.333333333333333,0.5,0.166666666666667,0
"25531","Widad",2,0,0,0,0.5,0.5
"25532","Wided",2,0.5,0,0,0.5,0
"25533","Widjy",1,0,1,0,0,0
"25534","Widllyne",1,0,1,0,0,0
"25535","Wiedemann",1,0,0,0,1,0
"25536","Wiele",1,0,0,1,0,0
"25537","Wiem",1,0,0,0,1,0
"25538","Wieme",1,0,1,0,0,0
"25539","Wienide",1,0,0,0,0,1
"25540","Wiham",1,1,0,0,0,0
"25541","Wijdan",2,0,1,0,0,0
"25542","Wijdane",1,0,0,1,0,0
"25543","Wiktor",3,0.333333333333333,0,0.333333333333333,0,0.333333333333333
"25544","Wilan",3,0,0,0.333333333333333,0.666666666666667,0
"25545","Wilane",1,0,0,1,0,0
"25546","Wilaya",1,0,0,1,0,0
"25547","Wildinia",1,0,0,0,1,0
"25548","Wildy",1,0,0,0,0,1
"25549","Wilfrid",2,0,0,1,0,0
"25550","Wilfried",4,0.25,0,0.5,0.25,0
"25551","Wilfried-Carl",1,0,0,0,1,0
"25552","Wilhane",1,0,1,0,0,0
"25553","Wilhelm",2,0.5,0,0,0,0.5
"25554","Wilhem",3,0,0,0,1,0
"25555","Wilianson",1,0,0,1,0,0
"25556","Will",5,0.4,0.2,0,0.4,0
"25557","Willan",1,1,0,0,0,0
"25558","Willann",1,1,0,0,0,0
"25559","Willem",2,0.5,0.5,0,0,0
"25560","Willens",1,0,0,1,0,0
"25561","William",197,0.137055837563452,0.248730964467005,0.243654822335025,0.218274111675127,0.152284263959391
"25562","William-Lee",1,0,0,1,0,0
"25563","William-Mohamed",1,0,0,0,1,0
"25564","Williams",1,0,1,0,0,0
"25565","Willis",1,1,0,0,0,0
"25566","Willmann",3,0.333333333333333,0,0.666666666666667,0,0
"25567","Willo",1,0,0,1,0,0
"25568","Willow",2,0,0.5,0,0.5,0
"25569","Willson",1,0,0,1,0,0
"25570","Willver",1,1,0,0,0,0
"25571","Willy",11,0.272727272727273,0.363636363636364,0.181818181818182,0.0909090909090909,0.0909090909090909
"25572","Willyams",1,0,1,0,0,0
"25573","Wilona",1,0,0,0,1,0
"25574","Wilsan",1,0,0,1,0,0
"25575","Wilson",8,0.125,0.25,0.375,0.125,0.125
"25576","Winca",1,0,0,1,0,0
"25577","Winckel",2,1,0,0,0,0
"25578","Wing",1,0,0,0,0,1
"25579","Winicka",1,0,1,0,0,0
"25580","Winifred",1,0,1,0,0,0
"25581","Winner",1,0,1,0,0,0
"25582","Winnie",1,1,0,0,0,0
"25583","Winola",1,0,1,0,0,0
"25584","Winona",3,0,0.666666666666667,0,0.333333333333333,0
"25585","Winsen",1,0,0,1,0,0
"25586","Winston",2,0,0.5,0.5,0,0
"25587","Winter",1,0,0,1,0,0
"25588","Wioletta",1,0,1,0,0,0
"25589","Wirdane",1,0,1,0,0,0
"25590","Wisal",1,0,1,0,0,0
"25591","Wisdom",1,1,0,0,0,0
"25592","Wiss",1,0,0,1,0,0
"25593","Wissal",13,0.0769230769230769,0.153846153846154,0.461538461538462,0.230769230769231,0.0769230769230769
"25594","Wissale",2,0,0,0.5,0.5,0
"25595","Wissam",13,0.384615384615385,0.0769230769230769,0.230769230769231,0.153846153846154,0.153846153846154
"25596","Wissem",21,0.19047619047619,0.285714285714286,0.333333333333333,0.142857142857143,0.0476190476190476
"25597","Wladimir",1,0,1,0,0,0
"25598","Wlodarczyk",1,0,0,1,0,0
"25599","Woestyne",4,0.25,0.75,0,0,0
"25600","Woimbee",2,0,1,0,0,0
"25601","Woldemichael",1,1,0,0,0,0
"25602","Wolff",3,0.333333333333333,0,0,0.333333333333333,0.333333333333333
"25603","Wolfram",1,1,0,0,0,0
"25604","Woobens",1,1,0,0,0,0
"25605","Woodward",1,0,0,1,0,0
"25606","Woody",1,0,0,1,0,0
"25607","Wooni",1,1,0,0,0,0
"25608","Woppelmann",1,0,0,1,0,0
"25609","Worek",1,0,0,0,1,0
"25610","Woude",1,0,1,0,0,0
"25611","Wouri-Gambi",1,0,0,1,0,0
"25612","Wouroud",1,0,0,1,0,0
"25613","Woyatt",1,1,0,0,0,0
"25614","Wuillot",1,0,0,0,1,0
"25615","Wullens",1,0,0,0,0,1
"25616","Wust",2,0,1,0,0,0
"25617","Wyatt",19,0.210526315789474,0.157894736842105,0.421052631578947,0.210526315789474,0
"25618","Wylan",4,0.25,0.5,0.25,0,0
"25619","Wylane",1,1,0,0,0,0
"25620","Wyliam",1,0,0,1,0,0
"25621","Wyliana",1,1,0,0,0,0
"25622","Wylliam",4,0.5,0.25,0.25,0,0
"25623","Wylson",1,0,1,0,0,0
"25624","Wyna",1,0,1,0,0,0
"25625","Wynsbergh",1,1,0,0,0,0
"25626","Wyssem",1,1,0,0,0,0
"25627","Wïem",1,0,0,1,0,0
"25628","Xabi",4,0.5,0,0.25,0.25,0
"25629","Xaima",1,0,0,0,1,0
"25630","Xalbat",2,0,0.5,0,0.5,0
"25631","Xamuel",1,0,1,0,0,0
"25632","Xan",9,0.222222222222222,0.444444444444444,0.333333333333333,0,0
"25633","Xana",2,0.5,0,0.5,0,0
"25634","Xanti",1,0,1,0,0,0
"25635","Xavelyn",1,0,1,0,0,0
"25636","Xavi",2,0,0.5,0,0.5,0
"25637","Xavier",27,0.222222222222222,0.185185185185185,0.222222222222222,0.185185185185185,0.185185185185185
"25638","Xenia",3,0,0.333333333333333,0.333333333333333,0.333333333333333,0
"25639","Xerfan--Saint-M",1,0,1,0,0,0
"25640","Xheison",1,0,0,0,1,0
"25641","Xhesika",2,0,1,0,0,0
"25642","Xhoel",1,0,1,0,0,0
"25643","Xhonson",1,0,0,1,0,0
"25644","Xi'ane",1,0,0,0,1,0
"25645","Xiarelle",1,0,0,0,1,0
"25646","Ximun",2,0,0,0.5,0.5,0
"25647","Xiomara",1,0,1,0,0,0
"25648","Xiong",1,0,0,0,1,0
"25649","Xoan",1,0,0,1,0,0
"25650","Xuan",2,0,1,0,0,0
"25651","Xurui",1,0,1,0,0,0
"25652","Xuân",1,1,0,0,0,0
"25653","Xénia",1,0,0,1,0,0
"25654","Y",14,0.357142857142857,0.214285714285714,0.285714285714286,0.142857142857143,0
"25655","Ya-Lan",1,0,0,0,1,0
"25656","Yaanusha",1,0,0,0,1,0
"25657","Yabouh",1,0,0,1,0,0
"25658","Yacin",1,0,1,0,0,0
"25659","Yacine",58,0.206896551724138,0.172413793103448,0.327586206896552,0.258620689655172,0.0344827586206897
"25660","Yacir",2,0,1,0,0,0
"25661","Yackine",1,0,1,0,0,0
"25662","Yacoub",2,0.5,0,0.5,0,0
"25663","Yacouba",3,0.666666666666667,0.333333333333333,0,0,0
"25664","Yadav",1,0,1,0,0,0
"25665","Yadran",1,0,0,0,1,0
"25666","Yadurshan",1,1,0,0,0,0
"25667","Yael",30,0.166666666666667,0.133333333333333,0.4,0.233333333333333,0.0666666666666667
"25668","Yaele",1,0,0,0,0,1
"25669","Yaelle",18,0.166666666666667,0.111111111111111,0.277777777777778,0.222222222222222,0.222222222222222
"25670","Yagaka",1,0,1,0,0,0
"25671","Yagiz",2,0,0,1,0,0
"25672","Yagmur",4,0.25,0.75,0,0,0
"25673","Yago",1,0,0,0,0,1
"25674","Yagouba",1,0,1,0,0,0
"25675","Yahel",1,0,0,0,1,0
"25676","Yahia",16,0.25,0.0625,0.375,0.125,0.1875
"25677","Yahia-Djawad",1,0,1,0,0,0
"25678","Yahn",1,0,0,1,0,0
"25679","Yahoni",2,0,0,1,0,0
"25680","Yahya",12,0.166666666666667,0.416666666666667,0.166666666666667,0.25,0
"25681","Yahyaoui",5,0,0.6,0.4,0,0
"25682","Yahïa",1,0,1,0,0,0
"25683","Yakhlef",1,0,0,1,0,0
"25684","Yakhouba",1,1,0,0,0,0
"25685","Yakin",2,0,0,0.5,0,0.5
"25686","Yakine",3,0,0.666666666666667,0.333333333333333,0,0
"25687","Yakoub",1,0,0,0,1,0
"25688","Yaksen",1,0,1,0,0,0
"25689","Yakup",2,1,0,0,0,0
"25690","Yakyn",1,0,0,0,1,0
"25691","Yalie",1,0,0,0,0,1
"25692","Yalmaz",1,0,1,0,0,0
"25693","Yama",1,0,0,1,0,0
"25694","Yamamoto",1,0,0,0,1,0
"25695","Yaman",2,0.5,0,0.5,0,0
"25696","Yamen",6,0,0.666666666666667,0.333333333333333,0,0
"25697","Yamin",4,0.25,0,0.75,0,0
"25698","Yamina",9,0.111111111111111,0.333333333333333,0.111111111111111,0.222222222222222,0.222222222222222
"25699","Yamindi",1,0,0,1,0,0
"25700","Yamine",1,0,1,0,0,0
"25701","Yamitha",1,1,0,0,0,0
"25702","Yamna",2,0,0.5,0.5,0,0
"25703","Yamoussa",1,0,1,0,0,0
"25704","Yamyne",1,0,1,0,0,0
"25705","Yan",19,0.157894736842105,0.421052631578947,0.105263157894737,0.315789473684211,0
"25706","Yan's",1,0,0,1,0,0
"25707","Yan-Maël",1,0,1,0,0,0
"25708","Yana",2,0,0,0,1,0
"25709","Yanael",1,0,0,0,0,1
"25710","Yanaelle",1,0,0,0,0,1
"25711","Yanaé",2,0,0,1,0,0
"25712","Yanaël",2,0,0,0.5,0,0.5
"25713","Yanaëlle",1,0,0,1,0,0
"25714","Yanek",1,0,1,0,0,0
"25715","Yanel",2,0,0,0.5,0,0.5
"25716","Yanelle",1,0,0,0,0,1
"25717","Yangel",1,0,0,1,0,0
"25718","Yani",12,0.333333333333333,0.0833333333333333,0.416666666666667,0.0833333333333333,0.0833333333333333
"25719","Yanice",2,0.5,0,0.5,0,0
"25720","Yanil",3,0.666666666666667,0,0.333333333333333,0,0
"25721","Yanila",1,0,1,0,0,0
"25722","Yanina",1,0,0,1,0,0
"25723","Yanis",710,0.267605633802817,0.264788732394366,0.27887323943662,0.143661971830986,0.0450704225352113
"25724","Yaniss",17,0.235294117647059,0.176470588235294,0.352941176470588,0.117647058823529,0.117647058823529
"25725","Yanisse",2,0.5,0.5,0,0,0
"25726","Yankatte",1,1,0,0,0,0
"25727","Yann",151,0.132450331125828,0.258278145695364,0.271523178807947,0.23841059602649,0.0993377483443709
"25728","Yann-Arthur",2,0,0,1,0,0
"25729","Yann-Aël",3,0,0.333333333333333,0.333333333333333,0,0.333333333333333
"25730","Yann-Chai",1,0,1,0,0,0
"25731","Yann-Edel",1,1,0,0,0,0
"25732","Yann-Eric",1,0,1,0,0,0
"25733","Yann-Gaël",2,0,0,0.5,0.5,0
"25734","Yann-Iris",1,0,1,0,0,0
"25735","Yanna",4,0.25,0.25,0,0.5,0
"25736","Yannaël",2,0,0.5,0,0.5,0
"25737","Yanni",3,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"25738","Yannick",21,0.0952380952380952,0.333333333333333,0.0952380952380952,0.285714285714286,0.19047619047619
"25739","Yannig",1,0,0,0,0,1
"25740","Yannis",61,0.311475409836066,0.409836065573771,0.163934426229508,0.0983606557377049,0.0163934426229508
"25741","Yannistan",1,0,0,0,1,0
"25742","Yannys",1,0,1,0,0,0
"25743","Yansambou",1,1,0,0,0,0
"25744","Yany",1,0,0,0,0,1
"25745","Yanys",3,0,0,0.666666666666667,0.333333333333333,0
"25746","Yaqine",1,0,1,0,0,0
"25747","Yara",8,0.375,0.375,0.25,0,0
"25748","Yarah",1,0,0,0,1,0
"25749","Yaren",2,0.5,0,0.5,0,0
"25750","Yaromir",1,0,1,0,0,0
"25751","Yaron",1,0,0,0,1,0
"25752","Yaroslav",3,0,0.333333333333333,0,0.666666666666667,0
"25753","Yasaka",1,0,1,0,0,0
"25754","Yasemine",1,0,0,1,0,0
"25755","Yash",1,1,0,0,0,0
"25756","Yashvini",1,0,0,0,0,1
"25757","Yasin",13,0.307692307692308,0.0769230769230769,0.153846153846154,0.461538461538462,0
"25758","Yasmeen",2,0,1,0,0,0
"25759","Yasmida",1,0,1,0,0,0
"25760","Yasmin",10,0.1,0.4,0.2,0.2,0.1
"25761","Yasmina",29,0.275862068965517,0.310344827586207,0.137931034482759,0.241379310344828,0.0344827586206897
"25762","Yasmine",153,0.176470588235294,0.215686274509804,0.281045751633987,0.209150326797386,0.117647058823529
"25763","Yasmine-Jasmine",1,0,0,1,0,0
"25764","Yasna",1,1,0,0,0,0
"25765","Yasra",2,1,0,0,0,0
"25766","Yasser",17,0.235294117647059,0.235294117647059,0.235294117647059,0.176470588235294,0.117647058823529
"25767","Yassim",3,0,1,0,0,0
"25768","Yassimina",1,0,0,1,0,0
"25769","Yassin",22,0.136363636363636,0.409090909090909,0.409090909090909,0.0454545454545455,0
"25770","Yassine",88,0.272727272727273,0.238636363636364,0.272727272727273,0.159090909090909,0.0568181818181818
"25771","Yassir",18,0.111111111111111,0.333333333333333,0.388888888888889,0.166666666666667,0
"25772","Yassiri",1,0,1,0,0,0
"25773","Yassita",2,1,0,0,0,0
"25774","Yassmina",1,0,1,0,0,0
